product_name,brand,categories,primary_category,rating,review_text,review_title,recommended,helpful_votes,username,sentiment,label
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,love the 8 inch hd tablet. great colors on screen. not cheaply built like some.,Excellent tablet! !,True,0,Ou812,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,they are both responsive to each other and it gives me convenience. i don't have to turn off the lights and all i do is lay down and ask alexa to turn off the light. all my lights are connected to my echo plus.,It makes life easier,True,0,Paul,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,5,it was all that my grandson wanted and didn't have to search everywhere to find it.,Great computer for gamer,True,0,karue,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,very user friendly and straight forward instructions great for all ages,Awesome product,True,0,Kilo,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,i know this makes us lazy. but comes in handy when your hands are tied up with groceries or holding a baby. love that my kids ask her questions.,Actually useful,True,0,Jazyjay,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,this is excellent for toddlers and also as they grow. numerous things they can do on it and also nice to be abke to control it as a parent.,Perfect for toddlers,True,0,Mags,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,5,great idea for a 5 years old. very secure and good contents for that age.,Good idea,True,0,DoubleH,positive,0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,Fire Tablets,Electronics,5,"this is my second kindle and i love it. it's lightweight, simple, and fast. it's convenient for trips and fits in my bag without weighing it down.",Everything you expect from Amazon,True,0,jessxhart,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,5,i am pleasantly surprised at how well this works. i bought the e reader and it didn't work so i was nervous buying this kindle. but it works great and my son loves it!,Tablet for my son,True,0,Emilydub,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,5,i love this tablet for kids .. it's so much fun for them .. great buy ...,Great tablet for kids,True,0,Mario,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"this replaced a kindle 7 hdx with 32gb of ram. the older tablet had a charging port that wasn't functioning anymore. had the geek squad warranty so they issued a full credit for the old tablet and my son chose the hd8 as his new tablet. other than the screen resolution being lower and less memory, great tablet. my son didn't care about the resolution and the new kindles let you pop in an sd card for more storage. popped in a 64gb sd card and he's a happy camper now.. ;)",Great tablet,True,0,Lindle,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,amazon - echo show is the best of all my amazon products. i love the hands-free but able to see things on the screen.,FREAKIN' AWESOME,True,0,wdeanna48,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,the family and i love alexa view and once we got it we were hooked now everything in the house and outside is run by voice commands. the opportunities with this are endless.,Alexa!!!!!!,True,0,spurdie,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,great device for music and face time calls. the sound is crisp and clear. many options with the echo show,Great Device for the home,True,0,Rojo,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,i had a smaller version and this was easy to adjust to and use.,great buy and easy to use,True,0,46chevy,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,"as far as functionality it works well. i can surf the internet, match movies, check social media, and anything else a tablet is supposed to do. the app store has a good variety off apps. it does not have as many as the itunes store, but there is plenty of variety. the reason i knock a star off is the constant ads. i know that this is an amazon product, but the ads get a little annoying.","Works as advertised, but the ads get annoying",True,0,MovieDad,positive,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,Amazon,Computers & Accessories,Electronics,4,"pretty convenient to have another cable to charge the kindle,, great price and ready to have it on hand",good product,True,0,javirod01,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,purchased for 4 yr old granddaughter who primarily uses for netflix. works great!,Good tablet,True,0,dhunt,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"this is the best assistant from amazon, with the completion of the screen you can also see images from cameras and other devices!simply awesome!",Excellent assistant,True,0,MiamiNacho,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,good product and wasy to set up. works well with smart lights.,Great product.,True,0,Jax5689,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"the alexa works well and turns my lights on and off for me in bed, and plays my playlist for when i sleep. very nice for the bedroom.",Very interesting,True,0,Robert,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Amazon Echo,Electronics,4,"use a lot of home automation and this is a great addtion. if you are not an alexa or home automation fan i would recomend trying to catch this on sale, you may not need the screen a much as you think. the sound quality is great.",Great if you are an Alexa fan,True,0,Craigkoh,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"i⊙ve been hesitant to purchase this item, didn⊙t feel there was an actual need. alexa has changed my mind. i use this daily with timers and turning off appliances, checking weather and adjusting my heat. alexa can even arm the alarm system.",Works great,True,0,Harbusyone,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,excellent product for what it does. spouse loves it!nough said!,Excellent for what it does it,True,0,Panos,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,omg i love my amazon show it is sooo cool and does a lot of cool stuff,Amazon show,True,0,Nome,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,4,"works great! i bought 2, 1 for the kitchen and 1 for master bath.",Nice gadget,True,0,Brew,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,4,purchased for an3 year old that wanted this badly. appears to be rugged. links up with my amazon account for content and access. 2 year warranty. win!!!,He loved it!,True,0,BKBEMTP,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,1,"bought this mostly as a backup.and to read a few books, since i have a larger cell phone and a back up. used it occasionally may 40 or 50 hours of use till this week when i sent my laptop in for repairs. so i probably used it a tot this week. i was watching my 3rd primetime video this week and it simply turned off. it will not turn on using any power trick such as safe mode. it is gone, it is toast. bought it october 11, 2016 , it quit on february 9, 2015. my old fire lasted 4 or 5 years with more use. it had stereo speakers, lasted a week on a charge not 2 or 3 days.sturdier built. this is full of junk, i am not just offered more apps, it is constantly trying to add them. junk junk junk","less than 120 days, about 100 use. It is toast!",False,0,PatF,negative,2
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"better and faster than kindle 7"". great performance for the price.",Great performance for the price!,True,0,goglobal,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,"this was a present for my son, but he seems to be enjoying it, so it must be ok",My son likes it,True,0,BBBOB,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,2,"nice size, very clear but randomly shuts off. cant remove unwanted apps from the home screen. if you watch video..it buffers alot and laggs.",great size,False,0,dpeter,negative,2
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,Office,Office Supplies,4,this devices is great for storing all my amazon books. it is also very light and portable. simple to use as well.,Light and portable,True,0,chi20,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,great value from best buy. bought at christmas sale.,simple to use and reliable so far,True,0,jrcfh,positive,0
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,Office,Office Supplies,5,exactly what i was looking for size wise and functional.,Kindle,True,0,Yo40,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,bought two of these for my grandson and grand daughter and they love them. i like the parental controls and the apps.,Bought two of these.,True,0,Nanaof5,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,4,my son loves his new tablet. now he can play his games without making a mess of my phone.,my child loves this,True,0,supermom,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,i bought four of these for my kids and they love them,Great for kids,True,0,North0529,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"love, love, love my echo plus! is great that it has a built in bridge...great way to start a system for your smart home!love being able to program lights to come on and off from phone...",Echo plus,True,0,nomad14,positive,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,eBook Readers,Office Supplies,4,good products and service and happy with amazon fire tablet,Good,True,0,CHUCK,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,easy to use! just plug in and search for your favorite movies and tv shows.,Great for movies and TV shows,True,0,caca,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,4,i got this tablet for skype calls and browsing. it's good if you don't have an ample scope of tasks,Good tablet for basic purposes,True,0,arghe11282,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,"bought it as a christmas gift for dad. for someone who is new to gadgets, he is enjoying it!","So far, so good",True,0,mrsw,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,5,needed a tough little tablet for my grandson. had it a couple of months and has held up very well.,Good Price great tablet,True,0,vbruss,positive,0
Amazon Fire TV with 4K Ultra HD and Alexa Voice Remote (Pendant Design) | Streaming Media Player,Amazon,Amazon SMP,Electronics,5,i really enjoy my fire stick. it's really easy to use.,This is a great piece of equipment,True,0,makedog,positive,0
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Amazon,eBook Readers,Electronics,5,"this ereader is great, i have started reading more now that i have this kindle than when i read paperbacks. if you are torn on buying this for yourself or someone else i can almost guarantee anyone would love this. with enabled dictionaries and x-ray i'm finally able to tackle books with a heavy character list like game of thrones. i'm serious, this is so convienent and user friendly. the only negative about this device is the amount of money you will spend on new books in excitement when you first connect to amazon with it.",Wow,True,1,Knight,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,can't believe i waited so long to get a real e-reader. so easy to read from.,"Great interface, great screen for reading",True,0,AcidBobJ,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Amazon Echo,Electronics,4,alexa can make you crazy but it⊙s worth the aggravation.,It’s good,True,0,Sophmax,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,3,"speaker is pretty loud and i love that i can take with me but the only downside is you have to hold the ""home"" button to use alexa",Good Bluetooth device,True,0,Breezy,neutral,1
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"love my new i pad, and new tv for my kitchenalso bought 3 alexa with pods for my family at xmas",Love my new I Pad,True,0,GRANDMA,positive,0
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",Amazon,Computers,Electronics,5,great product and service will refer to a friend. and the sales man r good,Great product and service,True,0,richard,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,still figuring out what all i can do with it but the echo was extremely easy to hook up. the instructions that came with it made everything very clear. the speaker doesnt get room filling loud if you want to play music but thankfully it has an audio out jack so i just hooked it up to some speakers.,"East to hook up, Easy to use",True,0,Amlitt4,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"i gave as a gift to my kids for christmas, they are enjoying alexa.",Great for everyday use,True,0,Rick,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,easy to set up and use. useful and fun. the videos make things easy to understand.,Useful and fun,True,0,David,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,i really like how she is able to interact and plays music with great sound. she interacts with my smart home.,Alexa is AMAZING,True,0,Czrgarcia,positive,0
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,eBook Readers,Electronics,5,"wife love it, reads a lot and this is her go to reader.",great product,True,0,1244,positive,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,eBook Readers,Office Supplies,5,"this kindle has made life easier by adding the micro sd card slot to enhance the memory capacity up to 128gb more than it has built in, makes it easy to switch cards so you can have your whole library on hand without slowing down the overall processing capability","Great kindle, even better than the last one",True,0,BobVila,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,3,it has very limited use without adding on expensive apps or adding more wireless speakers. i am considering returning the merchandise,Not sure it's worth the money,False,0,Bill,neutral,1
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"my dil loves it. does everything she had read about. my grandson is a bit disappointed that alexa can't carry on a conversation. lol. however, he is only 8.",Gift for my daughter-in-law,True,0,Lala,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,5,i've had kindles for years and this latest one is also right up at the top,good value,True,0,craftie,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"great resolution, easy to use. amazon prime gives you free movies, books, and games!",Awesome tablet.,True,0,AerieJoyce,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"as a newbie in smart home technology, i was attracted to the echo plus because of the built-in zigbee hub which means it can connect directly to products like the philips hue line of smart bulbs without the need for a separate smart hub. combine that with the power of alexa voice commands and i was able to get my smart home up and running in a matter of minutes.",Great Way to Start Your Smart Home,True,0,HappyWazer,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,i love my tap. it sounds great and is so easy to use.,Love it!,True,1,Jo55,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,love the color just the right size easy to set up works well for what i needed it for great price,great color,True,0,red1,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,i truly enjoy this product. i have an older one but this is superb in all areas of entertainment.,Great tablet for the money,True,0,Home,positive,0
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",Amazon,Tablets,Electronics,5,"love this kindle. there are to many apps and games offered for download. love the book selection easy to navigate the charger seems a bit loose, though","Easy to navigate, great product",True,6,Chloe,positive,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,eBook Readers,Office Supplies,5,"the amazon fire hd10 is one of the best deals on the market. i've had a ipad and would rather have the hd10! it's what-1/3 of the price of a ipad and just as good, if not better",Best Deal on Tablet,True,0,BigBad,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,5,got it for my grandson he loves it.it is a very good tablet!!!,Grate Tablet,True,0,Cynfro,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,i love this product would really recommend to any one!,Great product,True,0,Sammi,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"got this so grandma could stay in touch with grandchildren, works great and easy to use",Awesome,True,0,Donald,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,i bought it for my family and everyone loves it! definitely recommend buying one!,Great for Every Home,True,0,IphoneOwner,positive,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,eBook Readers,Office Supplies,5,new larger screenis great for watching prime movies and reading books,GREAT REPLACEMENT,True,0,scratcher36,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"i am very happy with this amazon tablet. i purchased it for business purposes, as well as recreational, and it works great for both. i did get an sd card for more memory. also, if i would have bought directly from amazon, there would've been a 1 month wait. however, i was able to order from best buy online, and pick it up that very day!!!",Dual Use,True,0,Amiekat,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,"great tablet, not for the power user. average users will find everything they need.","Great tablet, not for the power user",True,0,W4R333,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,3,now that now how to set it up i love my alexia lights,Not the easiest to setup,True,0,PUPPY,neutral,1
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,alexis is the new favorite name. great for the college student,Echo!,True,0,katieful,positive,0
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Amazon,eBook Readers,Electronics,3,"the kindle is great for just reading books, and the battery power is pretty good.the experimental browser is not very user friendly.",Experimental browser not great,True,0,Welsh,neutral,1
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,has everything you will ever need inside. for children and adultsa+++,Best Tablet EVER!!!,True,0,Jasonc71,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,i didn⊙t know what i was missing out on until i got an echo plus,Great addition to my home,True,0,lukasj94,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,4,gift for a relative they said they loved the gift.,Gave as a gift they loved it.,True,0,Radarblade,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,4,i got this for my daughter's for christmas this is a great gift it helps them learn and keep them out of trouble thanks again best buy.,Great for kids,True,0,Bestbuycustomer1,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,"we bought this to replace a kindle fire pad and they have come a long way in this build, i would recommend this or if you like a bigger one then get then10"" version.",Amazon Fire HD 8 pad,True,0,Gonzolean,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,"the fire tablet is great, we just bought our second. it's screen is pleanty big enough to see, but small enough to fit in my jacket pocket.","Great product, this is our second Fire.",True,0,monkeyman,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,have been pleased with my purchase of the fire hd8 as it's video quality is great when viewing espn3/netflix/youtube tutorials.the ability to easily load and read my saved textbooks within the amazon kindle app is fantastic for a fraction of the price for an ipad. : ),Great intro tablet,True,0,EDrive,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,love this. just replaced my old echo with this one. love alexa.,Love alexa,True,0,aly102,positive,0
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,Kindle E-readers,Electronics,5,very lightweight and portable with excellent battery life.,Works Great,True,0,Purchaser1,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,i like it for controlling my lights. i like that we can play anyone's music playlist.,Convenient,True,0,Tony,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,so far the tablet works great. i got this for my daughter for christmas and she downloads games no problem. the 16gb is great i'm glad i purchased the larger storage capacity.,Good tablet,True,0,Sfisher,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,5,my kids read books play games take pictures they love this.,Great first tablet for kids,True,0,Raiderrulz,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,4,"i would like to say that it's a great tablet, just too small(will buy bigger one next time!!)",Good for children,True,0,Miaa,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,great product and great service from bestbuy online,Great product and service,True,0,Foxie,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,i love my amazon echo! alexa is compatible with all of my technology and super easy to use. my favorite is the ease of making a grocery list and having it in the app instead of forgetting my list at home.,Fun and Easy,True,0,1818,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,4,i bought this tablet to replace my textbook. it has everything i want and need. i only purchased it after i learned you can download from google play. the amazon equivalent to google play has a lot of the same apps and games.,Great tablet,True,0,scobby9709,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,i don't use much of the applications but it works for things i need.,LIKE IT,True,0,TECHK,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,great speaker and the sound is great. use it every day. love being able to use alexa when attached to my network.,Excellent sound on this portable speaker,True,0,Werda64,positive,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,eBook Readers,Office Supplies,5,i love my new kindle. it is bigger than the last kindle i had. this kindle is much easier to handle and to read.,Kindle Fire,True,0,Prazmatic,positive,0
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",Amazon,Tablets,Electronics,1,"the last 2 models of kindle hdx 8 have been terrible. we have purchased 2 of each model of kindle and up until the last 2 models, they have been great. last years had to be replaced 7 or 8 times and for the same problem. the slot for the sd card is defective. i gave up and bought the newest model. it shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason. it's going back after the first of the year. this is going to be my last year for kindles unless they make them the same quality as before. phooey!",Not impressed with the last 2 Kindles.,False,2,Paloma,negative,2
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,alexa rocks. the echo plus is super easy to set up. i works great. love everything about it. adding more devices.,Echo Plus is fantastic,True,0,Andy23,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,4,"the tap is a great portable speaker with fantastic sound. if you press a button then you can connect to amazon alexa and she can play your music, answer questions, etc. downgraded one star because there is supposed to be a hands free option for alexa but i haven't been able to get it to work. still great to be able to take this around the house vs echo which is tied to the plug.",Great portable speaker,True,0,Sparkygirl,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,this was so easy to set up and the print can easily be adjusted to extra large. my 78 year old dad was really happy with his first experience with technology. he is now surfing the net and reading news online. highly recommended.,Perfect for My Dad,True,0,Wendy,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,easy access to my amazon account. easy to set up and use.,Easy to use and set up,True,0,Alf56,positive,0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,Fire Tablets,Electronics,5,the fire hd8 strikes an excellent balance between performance and price. it has many of the features you'd want in a tablet for a fraction of the cost. works flawlessly for reading and video streaming.,Excellent budget tablet,True,0,Ryan,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,5,i got the amazon - fire - 7 - tablet - 16gb - blue for my 9 year old granddaughter. it is user friendly and she is able to navigate and use the tablet with ease. it is a great tool for her in school work since there are numerous apps. she is able to use for multiplication and division facts. a great product!,Awesome for new tablet user.,True,0,NanainBeanTown,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,5,great that you can get these in different colors to differentiate from the other one!,Love the color choice,True,0,Terry,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,1,"hard to use, and does not support guam. online instructions not clear",Not a good product,False,0,Albert,negative,2
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,"at the price it is almost an impulse buy. i wanted a tablet for an upcoming trip to watch some movies, read, etc and this was at a price point that made the decision really easy. if you are used to an ipad, the fire hd is a little disappointing but it costs considerably less. it fit my needs but i felt some slugginess and several instances of needing to reboot to get certain apps to work correct. if you go in with the understanding this isn't an ipad replacement this should fit the bills for you. let's just say, after my trip i purchased an ipad pro and this item will likely be handed off to one of my children. if you have amazon prime, you do get some nice perks that make this a really nice item.",Great for the price,True,0,btdpi,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,4,"i got the wrong one, plain and simple. it does what it says, and i like the connection to the internet to play music, but i should have gotten the echo, i get annoyed at having to go to it and push the button.","Not a bad product, but the button is annoying...",False,0,grock2727,positive,0
